3.1741397802154596;0.8394999999999999;0.19390932097279645;0.19663112463108906
3.0479563780959573;0.87475;0.35243730165013204;0.36997013883005136
2.9326345155843017;0.9179999999999999;0.5840672006042309;0.5858217836046075
2.8264139200599563;0.9442499999999999;0.726574463537699;0.7173961638728076
2.7259809062863347;0.9595;0.8012294736298904;0.7955489529573172
2.6507166380186407;0.96975;0.8504615316832135;0.8471060547720288
2.5926228968808958;0.97525;0.8763837184710827;0.8750303974268123
2.5367893283974503;0.9815000000000002;0.907220144900324;0.9067018541871065
2.4933724710953205;0.9855;0.9282664982677946;0.9265063024091637
2.470163337641164;0.9899999999999999;0.9504192851670809;0.9496254187959806
2.4589958190732877;0.9899999999999999;0.9501821507821342;0.9496404745020932
